#,Node,Module,Function,DUT,MEM-INITIAL,MEM-FINAL,MEM-DIFF,CPU-INITIAL,CPU-FINAL,CPU-DIFF
17,gw7,system/test_snmp.py,test_ft_snmp_ipv6scope_index_table,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
18,gw7,system/test_snmp.py,test_ft_snmp_ip_forward_table,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
19,gw7,system/test_snmp.py,test_ft_snmp_ifx_table,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
20,gw7,system/test_snmp.py,test_ft_snmp_ip_System_Stats_Table,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
21,gw7,system/test_snmp.py,test_ft_snmp_ip_IfStats_Table,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
22,gw7,system/test_snmp.py,test_ft_snmp_ip_Address_Table,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
23,gw7,system/test_snmp.py,test_ft_snmp_ip_NetToPhysical_Table,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
24,gw7,system/test_snmp.py,test_ft_snmp_icmp_Msgs,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
25,gw7,system/test_snmp.py,test_ft_snmp_tcp_mib,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
26,gw7,system/test_snmp.py,test_ft_snmp_udp_mib,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
27,gw7,system/test_snmp.py,test_ft_snmp_snmpv2_mib,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
28,gw7,system/test_snmp.py,test_ft_snmp_host_resource_mib,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
29,gw7,system/test_snmp.py,test_ft_snmp_framework_mib,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
30,gw7,system/test_snmp.py,test_ft_snmp_mpd_mib,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
31,gw7,system/test_snmp.py,test_ft_snmp_target_mib,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
32,gw7,system/test_snmp.py,test_ft_snmp_notification_mib,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
33,gw7,system/test_snmp.py,test_ft_snmp_user_based_sm_mib,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
34,gw7,system/test_snmp.py,test_ft_snmp_view_based_acm_mib,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
35,gw7,system/test_snmp.py,test_ft_snmp_ent_physical_table,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
36,gw7,system/test_snmp.py,test_ft_snmp_dot3_stats_table,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
37,gw7,system/test_snmp.py,test_ft_net_snmp_agent_mib,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
38,gw7,system/test_snmp.py,test_ft_net_snmp_vacm_mib,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
39,gw7,system/test_snmp.py,test_ft_snmp_ucd_diskio_mib,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
40,gw7,system/test_snmp.py,test_ft_snmp_ucd_la_table,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
41,gw7,system/test_snmp.py,test_ft_snmp_ucd_system_stats,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
42,gw7,system/test_snmp.py,test_ft_snmp_dot1q_tp_fdb_port,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
43,gw7,system/test_snmp.py,test_ft_snmp_dot1q_tp_fdb_address,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
44,gw7,system/test_snmp.py,test_ft_snmp_coldstart_trap,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
45,gw7,system/test_snmp.py,test_ft_snmp_docker_restart,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
46,gw7,system/test_snmp.py,--Module--,V2,NE,NE,NE,NE,NE,NE
47,gw7,security/test_tacacs.py,test_ft_tacacs_ssh_login_with_tacacs_operations,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
48,gw7,security/test_tacacs.py,--Module--,V2,NE,NE,NE,NE,NE,NE
49,gw2,switching/test_portchannel.py,test_ft_portchannel_with_vlan_variations,V3,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
50,gw2,switching/test_portchannel.py,test_ft_portchannel_with_vlan_variations,V4,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
51,gw2,switching/test_portchannel.py,test_ft_verify_min_links_functionality_by_flapping_all_member_ports_007,V3,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
52,gw2,switching/test_portchannel.py,test_ft_verify_min_links_functionality_by_flapping_all_member_ports_007,V4,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
53,gw2,switching/test_portchannel.py,--Module--,V3,NE,NE,NE,NE,NE,NE
54,gw2,switching/test_portchannel.py,--Module--,V4,NE,NE,NE,NE,NE,NE
55,gw2,system/test_interface.py,test_ft_port_fn_verify_shut_noshut,V3,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
56,gw2,system/test_interface.py,test_ft_port_fn_verify_shut_noshut,V4,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
57,gw2,system/test_interface.py,--Module--,V3,NE,NE,NE,NE,NE,NE
58,gw2,system/test_interface.py,--Module--,V4,NE,NE,NE,NE,NE,NE
59,gw2,system/test_lldp.py,test_ft_lldp_LocManAddrLen,V3,NE,NE,NE,NE,NE,NE
60,gw2,system/test_lldp.py,test_ft_lldp_LocManAddrLen,V4,NE,NE,NE,NE,NE,NE
61,gw2,system/test_lldp.py,test_ft_lldp_LocManAddrlfld,V3,NE,NE,NE,NE,NE,NE
62,gw2,system/test_lldp.py,test_ft_lldp_LocManAddrlfld,V4,NE,NE,NE,NE,NE,NE
63,gw2,system/test_lldp.py,test_ft_lldp_LocManAddrEntry,V3,NE,NE,NE,NE,NE,NE
64,gw2,system/test_lldp.py,test_ft_lldp_LocManAddrEntry,V4,NE,NE,NE,NE,NE,NE
65,gw2,system/test_lldp.py,test_ft_lldp_ConfigManAddrEntry,V3,NE,NE,NE,NE,NE,NE
66,gw2,system/test_lldp.py,test_ft_lldp_ConfigManAddrEntry,V4,NE,NE,NE,NE,NE,NE
67,gw2,system/test_lldp.py,test_ft_lldp_lldplocportid,V3,NE,NE,NE,NE,NE,NE
68,gw2,system/test_lldp.py,test_ft_lldp_lldplocportid,V4,NE,NE,NE,NE,NE,NE
69,gw2,system/test_lldp.py,test_ft_lldp_lldplocsysname,V3,NE,NE,NE,NE,NE,NE
70,gw2,system/test_lldp.py,test_ft_lldp_lldplocsysname,V4,NE,NE,NE,NE,NE,NE
71,gw2,system/test_lldp.py,test_ft_lldp_lldplocsysdesc,V3,NE,NE,NE,NE,NE,NE
72,gw2,system/test_lldp.py,test_ft_lldp_lldplocsysdesc,V4,NE,NE,NE,NE,NE,NE
73,gw2,system/test_lldp.py,test_ft_lldp_rem_man_addr_table,V3,NE,NE,NE,NE,NE,NE
74,gw2,system/test_lldp.py,test_ft_lldp_rem_man_addr_table,V4,NE,NE,NE,NE,NE,NE
75,gw2,system/test_lldp.py,test_ft_lldp_non_default_config,V3,NE,NE,NE,NE,NE,NE
76,gw2,system/test_lldp.py,test_ft_lldp_non_default_config,V4,NE,NE,NE,NE,NE,NE
77,gw2,system/test_lldp.py,test_ft_lldp_docker_restart,V3,NE,NE,NE,NE,NE,NE
78,gw2,system/test_lldp.py,test_ft_lldp_docker_restart,V4,NE,NE,NE,NE,NE,NE
79,gw2,system/test_lldp.py,test_lldp_verify_counters,V3,NE,NE,NE,NE,NE,NE
80,gw2,system/test_lldp.py,test_lldp_verify_counters,V4,NE,NE,NE,NE,NE,NE
81,gw2,system/test_lldp.py,test_ft_lldp_with_remote_server,V3,NE,NE,NE,NE,NE,NE
82,gw2,system/test_lldp.py,test_ft_lldp_with_remote_server,V4,NE,NE,NE,NE,NE,NE
83,gw2,system/test_lldp.py,--Module--,V3,NE,NE,NE,NE,NE,NE
84,gw2,system/test_lldp.py,--Module--,V4,NE,NE,NE,NE,NE,NE
85,gw2,system/test_ssh.py,test_ft_ssh_service_disable,V3,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
86,gw2,system/test_ssh.py,test_ft_ssh_service_disable,V4,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
87,gw2,system/test_ssh.py,test_ft_ssh_add_user_verify,V3,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
88,gw2,system/test_ssh.py,test_ft_ssh_add_user_verify,V4,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
89,gw2,system/test_ssh.py,test_ft_verify_logs_at_the_time_of_ssh_login_success,V3,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
90,gw2,system/test_ssh.py,test_ft_verify_logs_at_the_time_of_ssh_login_success,V4,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
91,gw2,system/test_ssh.py,--Module--,V3,NE,NE,NE,NE,NE,NE
92,gw2,system/test_ssh.py,--Module--,V4,NE,NE,NE,NE,NE,NE
93,gw2,batch/test_spytest_infra_1.py,test_spytest_infra_last,V3,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
94,gw2,batch/test_spytest_infra_1.py,test_spytest_infra_last,V4,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
95,gw3,switching/test_vlan.py,test_ft_add_unknownvlan_interface,V1,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
96,gw3,switching/test_vlan.py,test_ft_add_unknownvlan_interface,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
97,gw3,switching/test_vlan.py,test_ft_vlan_delete_with_member,V1,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
98,gw3,switching/test_vlan.py,test_ft_vlan_delete_with_member,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
99,gw3,switching/test_vlan.py,test_ft_vlan_trunk_tagged,V1,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
100,gw3,switching/test_vlan.py,test_ft_vlan_trunk_tagged,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
101,gw3,switching/test_vlan.py,test_ft_vlan_save_config_warm_and_fast_reboot,V1,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
102,gw3,switching/test_vlan.py,test_ft_vlan_save_config_warm_and_fast_reboot,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
103,gw3,switching/test_vlan.py,--Module--,V1,NE,NE,NE,NE,NE,NE
104,gw3,switching/test_vlan.py,--Module--,V2,NE,NE,NE,NE,NE,NE
