#,Node,Module,Function,DUT,MEM-INITIAL,MEM-FINAL,MEM-DIFF,CPU-INITIAL,CPU-FINAL,CPU-DIFF
51,gw2,switching/test_vlan.py,test_ft_vlan_delete_with_member,V1,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
52,gw2,switching/test_vlan.py,test_ft_vlan_delete_with_member,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
53,gw2,switching/test_vlan.py,test_ft_vlan_trunk_tagged,V1,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
54,gw2,switching/test_vlan.py,test_ft_vlan_trunk_tagged,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
55,gw2,switching/test_vlan.py,test_ft_vlan_save_config_warm_and_fast_reboot,V1,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
56,gw2,switching/test_vlan.py,test_ft_vlan_save_config_warm_and_fast_reboot,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
57,gw2,switching/test_vlan.py,--Module--,V1,NE,NE,NE,NE,NE,NE
58,gw2,switching/test_vlan.py,--Module--,V2,NE,NE,NE,NE,NE,NE
59,gw2,system/test_interface.py,test_ft_port_fn_verify_shut_noshut,V1,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
60,gw2,system/test_interface.py,test_ft_port_fn_verify_shut_noshut,V2,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
61,gw2,system/test_interface.py,--Module--,V1,NE,NE,NE,NE,NE,NE
62,gw2,system/test_interface.py,--Module--,V2,NE,NE,NE,NE,NE,NE
63,gw3,switching/test_portchannel.py,test_ft_portchannel_with_vlan_variations,V3,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
64,gw3,switching/test_portchannel.py,test_ft_portchannel_with_vlan_variations,V4,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
65,gw3,switching/test_portchannel.py,test_ft_verify_min_links_functionality_by_flapping_all_member_ports_007,V3,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
66,gw3,switching/test_portchannel.py,test_ft_verify_min_links_functionality_by_flapping_all_member_ports_007,V4,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
67,gw3,switching/test_portchannel.py,--Module--,V3,NE,NE,NE,NE,NE,NE
68,gw3,switching/test_portchannel.py,--Module--,V4,NE,NE,NE,NE,NE,NE
69,gw3,system/test_lldp.py,test_ft_lldp_LocManAddrLen,V3,NE,NE,NE,NE,NE,NE
70,gw3,system/test_lldp.py,test_ft_lldp_LocManAddrLen,V4,NE,NE,NE,NE,NE,NE
71,gw3,system/test_lldp.py,test_ft_lldp_LocManAddrlfld,V3,NE,NE,NE,NE,NE,NE
72,gw3,system/test_lldp.py,test_ft_lldp_LocManAddrlfld,V4,NE,NE,NE,NE,NE,NE
73,gw3,system/test_lldp.py,test_ft_lldp_LocManAddrEntry,V3,NE,NE,NE,NE,NE,NE
74,gw3,system/test_lldp.py,test_ft_lldp_LocManAddrEntry,V4,NE,NE,NE,NE,NE,NE
75,gw3,system/test_lldp.py,test_ft_lldp_ConfigManAddrEntry,V3,NE,NE,NE,NE,NE,NE
76,gw3,system/test_lldp.py,test_ft_lldp_ConfigManAddrEntry,V4,NE,NE,NE,NE,NE,NE
77,gw3,system/test_lldp.py,test_ft_lldp_lldplocportid,V3,NE,NE,NE,NE,NE,NE
78,gw3,system/test_lldp.py,test_ft_lldp_lldplocportid,V4,NE,NE,NE,NE,NE,NE
79,gw3,system/test_lldp.py,test_ft_lldp_lldplocsysname,V3,NE,NE,NE,NE,NE,NE
80,gw3,system/test_lldp.py,test_ft_lldp_lldplocsysname,V4,NE,NE,NE,NE,NE,NE
81,gw3,system/test_lldp.py,test_ft_lldp_lldplocsysdesc,V3,NE,NE,NE,NE,NE,NE
82,gw3,system/test_lldp.py,test_ft_lldp_lldplocsysdesc,V4,NE,NE,NE,NE,NE,NE
83,gw3,system/test_lldp.py,test_ft_lldp_rem_man_addr_table,V3,NE,NE,NE,NE,NE,NE
84,gw3,system/test_lldp.py,test_ft_lldp_rem_man_addr_table,V4,NE,NE,NE,NE,NE,NE
85,gw3,system/test_lldp.py,test_ft_lldp_non_default_config,V3,NE,NE,NE,NE,NE,NE
86,gw3,system/test_lldp.py,test_ft_lldp_non_default_config,V4,NE,NE,NE,NE,NE,NE
87,gw3,system/test_lldp.py,test_ft_lldp_docker_restart,V3,NE,NE,NE,NE,NE,NE
88,gw3,system/test_lldp.py,test_ft_lldp_docker_restart,V4,NE,NE,NE,NE,NE,NE
89,gw3,system/test_lldp.py,test_lldp_verify_counters,V3,NE,NE,NE,NE,NE,NE
90,gw3,system/test_lldp.py,test_lldp_verify_counters,V4,NE,NE,NE,NE,NE,NE
91,gw3,system/test_lldp.py,test_ft_lldp_with_remote_server,V3,NE,NE,NE,NE,NE,NE
92,gw3,system/test_lldp.py,test_ft_lldp_with_remote_server,V4,NE,NE,NE,NE,NE,NE
93,gw3,system/test_lldp.py,--Module--,V3,NE,NE,NE,NE,NE,NE
94,gw3,system/test_lldp.py,--Module--,V4,NE,NE,NE,NE,NE,NE
95,gw3,system/test_ssh.py,test_ft_ssh_service_disable,V3,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
96,gw3,system/test_ssh.py,test_ft_ssh_service_disable,V4,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
97,gw3,system/test_ssh.py,test_ft_ssh_add_user_verify,V3,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
98,gw3,system/test_ssh.py,test_ft_ssh_add_user_verify,V4,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
99,gw3,system/test_ssh.py,test_ft_verify_logs_at_the_time_of_ssh_login_success,V3,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
100,gw3,system/test_ssh.py,test_ft_verify_logs_at_the_time_of_ssh_login_success,V4,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
101,gw3,system/test_ssh.py,--Module--,V3,NE,NE,NE,NE,NE,NE
102,gw3,system/test_ssh.py,--Module--,V4,NE,NE,NE,NE,NE,NE
